iteration=1
(W, 0, 0, D, 0):NONE = [0.0]
(N, 1, 2, D, 50):STAY = [-9.831]
(N, 1, 2, D, 75):DOWN = [-33.716]
(N, 1, 2, D, 100):DOWN = [-33.716]
(N, 1, 2, R, 0):NONE = [0.0]
(N, 1, 2, R, 25):STAY = [16.389]
(N, 1, 2, R, 50):STAY = [-13.739]
(N, 1, 2, R, 75):STAY = [-37.009]
(N, 1, 2, R, 100):STAY = [-37.017]
(N, 1, 3, D, 0):NONE = [0.0]
(N, 1, 3, D, 25):STAY = [20.336]
(N, 1, 3, D, 50):STAY = [-5.264]
(N, 1, 3, D, 75):STAY = [-28.103]
(N, 1, 3, D, 100):DOWN = [-33.716]
(N, 1, 3, R, 0):NONE = [0.0]
(N, 1, 3, R, 25):STAY = [16.675]
(N, 1, 3, R, 50):STAY = [-9.523]
(N, 1, 3, R, 75):STAY = [-30.86]
(N, 1, 3, R, 100):STAY = [-37.017]
(N, 2, 0, D, 0):NONE = [0.0]
(N, 2, 0, D, 25):CRAFT = [7.375]
(N, 2, 0, D, 50):CRAFT = [-23.216]
(N, 2, 0, D, 75):DOWN = [-33.716]
(N, 2, 0, D, 100):DOWN = [-33.716]
(N, 2, 0, R, 0):NONE = [0.0]
(N, 2, 0, R, 25):CRAFT = [6.317]
(N, 2, 0, R, 50):CRAFT = [-24.0]
(N, 2, 0, R, 75):STAY = [-37.017]
(N, 2, 0, R, 100):STAY = [-37.017]
(N, 2, 1, D, 0):NONE = [0.0]
(N, 2, 1, D, 25):STAY = [16.211]
(N, 2, 1, D, 50):CRAFT = [-17.919]
(N, 2, 1, D, 75):DOWN = [-33.716]
(N, 2, 1, D, 100):DOWN = [-33.716]
(N, 2, 1, R, 0):NONE = [0.0]
(N, 2, 1, R, 25):STAY = [12.777]
(N, 2, 1, R, 50):CRAFT = [-19.142]
(N, 2, 1, R, 75):STAY = [-37.017]
(N, 2, 1, R, 100):STAY = [-37.017]
(N, 2, 2, D, 0):NONE = [0.0]
(N, 2, 2, D, 25):STAY = [20.029]
(N, 2, 2, D, 50):STAY = [-9.831]
(N, 2, 2, D, 75):DOWN = [-33.716]
(N, 2, 2, D, 100):DOWN = [-33.716]
(N, 2, 2, R, 0):NONE = [0.0]
(N, 2, 2, R, 25):STAY = [16.389]
(N, 2, 2, R, 50):STAY = [-13.739]
(N, 2, 2, R, 75):STAY = [-37.009]
(N, 2, 2, R, 100):STAY = [-37.017]
(N, 2, 3, D, 0):NONE = [0.0]
(N, 2, 3, D, 25):STAY = [20.336]
(N, 2, 3, D, 50):STAY = [-5.264]
(N, 2, 3, D, 75):STAY = [-28.103]
(N, 2, 3, D, 100):DOWN = [-33.716]
(N, 2, 3, R, 0):NONE = [0.0]
(N, 2, 3, R, 25):STAY = [16.675]
(N, 2, 3, R, 50):STAY = [-9.523]
(N, 2, 3, R, 75):STAY = [-30.86]
(N, 2, 3, R, 100):STAY = [-37.017]
(E, 0, 0, D, 0):NONE = [0.0]
(E, 0, 0, D, 25):HIT = [-28.554]
(E, 0, 0, D, 50):HIT = [-29.5]
(E, 0, 0, D, 75):LEFT = [-31.147]
(E, 0, 0, D, 100):LEFT = [-31.147]
(E, 0, 0, R, 0):NONE = [0.0]
(E, 0, 0, R, 25):HIT = [-65.96]
(E, 0, 0, R, 50):LEFT = [-66.976]
(E, 0, 0, R, 75):LEFT = [-66.976]
(E, 0, 0, R, 100):LEFT = [-66.976]
(E, 0, 1, D, 0):NONE = [0.0]
(E, 0, 1, D, 25):SHOOT = [31.431]
(E, 0, 1, D, 50):HIT = [-29.5]
(E, 0, 1, D, 75):LEFT = [-31.147]
(E, 0, 1, D, 100):LEFT = [-31.147]
(E, 0, 1, R, 0):NONE = [0.0]
(E, 0, 1, R, 25):SHOOT = [-25.468]
(E, 0, 1, R, 50):LEFT = [-66.976]
(E, 0, 1, R, 75):LEFT = [-66.976]
(E, 0, 1, R, 100):LEFT = [-66.976]
(E, 0, 2, D, 0):NONE = [0.0]
(E, 0, 2, D, 25):SHOOT = [37.008]
(E, 0, 2, D, 50):SHOOT = [4.387]
(E, 0, 2, D, 75):LEFT = [-31.147]
(E, 0, 2, D, 100):LEFT = [-31.147]
(E, 0, 2, R, 0):NONE = [0.0]
(E, 0, 2, R, 25):SHOOT = [-23.451]
(E, 0, 2, R, 50):SHOOT = [-60.309]
(E, 0, 2, R, 75):LEFT = [-66.976]
(E, 0, 2, R, 100):LEFT = [-66.976]
(E, 0, 3, D, 0):NONE = [0.0]
(E, 0, 3, D, 25):SHOOT = [37.491]
(E, 0, 3, D, 50):SHOOT = [11.577]
(E, 0, 3, D, 75):SHOOT = [-21.447]
(E, 0, 3, D, 100):LEFT = [-31.147]
(E, 0, 3, R, 0):NONE = [0.0]
(E, 0, 3, R, 25):SHOOT = [-23.351]
(E, 0, 3, R, 50):SHOOT = [-59.07]
(E, 0, 3, R, 75):LEFT = [-66.976]
(E, 0, 3, R, 100):LEFT = [-66.976]
(E, 1, 0, D, 0):NONE = [0.0]
(E, 1, 0, D, 25):LEFT = [-25.231]
(E, 1, 0, D, 50):HIT = [-29.5]
(E, 1, 0, D, 75):LEFT = [-31.147]
(E, 1, 0, D, 100):LEFT = [-31.147]
(E, 1, 0, R, 0):NONE = [0.0]
(E, 1, 0, R, 25):LEFT = [-64.643]
(E, 1, 0, R, 50):LEFT = [-66.976]
(E, 1, 0, R, 75):LEFT = [-66.976]
(E, 1, 0, R, 100):LEFT = [-66.976]
(E, 1, 1, D, 0):NONE = [0.0]
(E, 1, 1, D, 25):SHOOT = [31.684]
(E, 1, 1, D, 50):HIT = [-29.5]
(E, 1, 1, D, 75):LEFT = [-31.147]
(E, 1, 1, D, 100):LEFT = [-31.147]
(E, 1, 1, R, 0):NONE = [0.0]
(E, 1, 1, R, 25):SHOOT = [-25.409]
(E, 1, 1, R, 50):LEFT = [-66.976]
(E, 1, 1, R, 75):LEFT = [-66.976]
(E, 1, 1, R, 100):LEFT = [-66.976]
(E, 1, 2, D, 0):NONE = [0.0]
(E, 1, 2, D, 25):SHOOT = [37.025]
(E, 1, 2, D, 50):SHOOT = [4.542]
(E, 1, 2, D, 75):LEFT = [-31.147]
(E, 1, 2, D, 100):LEFT = [-31.147]
(E, 1, 2, R, 0):NONE = [0.0]
(E, 1, 2, R, 25):SHOOT = [-23.449]
(E, 1, 2, R, 50):SHOOT = [-60.287]
(E, 1, 2, R, 75):LEFT = [-66.976]
(E, 1, 2, R, 100):LEFT = [-66.976]
(E, 1, 3, D, 0):NONE = [0.0]
(E, 1, 3, D, 25):SHOOT = [37.492]
(E, 1, 3, D, 50):SHOOT = [11.594]
(E, 1, 3, D, 75):SHOOT = [-21.369]
(E, 1, 3, D, 100):LEFT = [-31.147]
(E, 1, 3, R, 0):NONE = [0.0]
(E, 1, 3, R, 25):SHOOT = [-23.351]
(E, 1, 3, R, 50):SHOOT = [-59.068]
(E, 1, 3, R, 75):LEFT = [-66.976]
(E, 1, 3, R, 100):LEFT = [-66.976]
(E, 2, 0, D, 0):NONE = [0.0]
(E, 2, 0, D, 25):LEFT = [-25.231]
(E, 2, 0, D, 50):HIT = [-29.5]
(E, 2, 0, D, 75):LEFT = [-31.147]
(E, 2, 0, D, 100):LEFT = [-31.147]
(E, 2, 0, R, 0):NONE = [0.0]
(E, 2, 0, R, 25):LEFT = [-64.643]
(E, 2, 0, R, 50):LEFT = [-66.976]
(E, 2, 0, R, 75):LEFT = [-66.976]
(E, 2, 0, R, 100):LEFT = [-66.976]
(E, 2, 1, D, 0):NONE = [0.0]
(E, 2, 1, D, 25):SHOOT = [31.684]
(E, 2, 1, D, 50):HIT = [-29.5]
(E, 2, 1, D, 75):LEFT = [-31.147]
(E, 2, 1, D, 100):LEFT = [-31.147]
(E, 2, 1, R, 0):NONE = [0.0]
(E, 2, 1, R, 25):SHOOT = [-25.409]
(E, 2, 1, R, 50):LEFT = [-66.976]
(E, 2, 1, R, 75):LEFT = [-66.976]
(E, 2, 1, R, 100):LEFT = [-66.976]
(E, 2, 2, D, 0):NONE = [0.0]
(E, 2, 2, D, 25):SHOOT = [37.025]
(E, 2, 2, D, 50):SHOOT = [4.542]
(E, 2, 2, D, 75):LEFT = [-31.147]
(E, 2, 2, D, 100):LEFT = [-31.147]
(E, 2, 2, R, 0):NONE = [0.0]
(E, 2, 2, R, 25):SHOOT = [-23.449]
(E, 2, 2, R, 50):SHOOT = [-60.287]
(E, 2, 2, R, 75):LEFT = [-66.976]
(E, 2, 2, R, 100):LEFT = [-66.976]
(E, 2, 3, D, 0):NONE = [0.0]
(E, 2, 3, D, 25):SHOOT = [37.492]
(E, 2, 3, D, 50):SHOOT = [11.594]
(E, 2, 3, D, 75):SHOOT = [-21.369]
(E, 2, 3, D, 100):LEFT = [-31.147]
(E, 2, 3, R, 0):NONE = [0.0]
(E, 2, 3, R, 25):SHOOT = [-23.351]
(E, 2, 3, R, 50):SHOOT = [-59.068]
(E, 2, 3, R, 75):LEFT = [-66.976]
(E, 2, 3, R, 100):LEFT = [-66.976]
(S, 0, 0, D, 0):NONE = [0.0]
(S, 0, 0, D, 25):STAY = [-30.617]
(S, 0, 0, D, 50):STAY = [-32.537]
(S, 0, 0, D, 75):UP = [-33.716]
(S, 0, 0, D, 100):UP = [-33.716]
(S, 0, 0, R, 0):NONE = [0.0]
(S, 0, 0, R, 25):STAY = [-32.884]
(S, 0, 0, R, 50):STAY = [-34.808]
(S, 0, 0, R, 75):STAY = [-37.017]
(S, 0, 0, R, 100):STAY = [-37.017]
(S, 0, 1, D, 0):NONE = [0.0]
(S, 0, 1, D, 25):STAY = [16.166]
(S, 0, 1, D, 50):STAY = [-32.537]
(S, 0, 1, D, 75):UP = [-33.716]
(S, 0, 1, D, 100):UP = [-33.716]
(S, 0, 1, R, 0):NONE = [0.0]
(S, 0, 1, R, 25):STAY = [12.74]
(S, 0, 1, R, 50):STAY = [-34.808]
(S, 0, 1, R, 75):STAY = [-37.017]
(S, 0, 1, R, 100):STAY = [-37.017]
(S, 0, 2, D, 0):NONE = [0.0]
(S, 0, 2, D, 25):STAY = [20.027]
(S, 0, 2, D, 50):STAY = [-9.849]
(S, 0, 2, D, 75):UP = [-33.716]
(S, 0, 2, D, 100):UP = [-33.716]
(S, 0, 2, R, 0):NONE = [0.0]
(S, 0, 2, R, 25):STAY = [16.388]
(S, 0, 2, R, 50):STAY = [-13.752]
(S, 0, 2, R, 75):STAY = [-37.009]
(S, 0, 2, R, 100):STAY = [-37.017]
(S, 0, 3, D, 0):NONE = [0.0]
(S, 0, 3, D, 25):STAY = [20.336]
(S, 0, 3, D, 50):STAY = [-5.264]
(S, 0, 3, D, 75):STAY = [-28.107]
(S, 0, 3, D, 100):UP = [-33.716]
(S, 0, 3, R, 0):NONE = [0.0]
(S, 0, 3, R, 25):STAY = [16.674]
(S, 0, 3, R, 50):STAY = [-9.523]
(S, 0, 3, R, 75):STAY = [-30.862]
(S, 0, 3, R, 100):STAY = [-37.017]
(S, 1, 0, D, 0):NONE = [0.0]
(S, 1, 0, D, 25):UP = [-27.92]
(S, 1, 0, D, 50):STAY = [-32.537]
(S, 1, 0, D, 75):UP = [-33.716]
(S, 1, 0, D, 100):UP = [-33.716]
(S, 1, 0, R, 0):NONE = [0.0]
(S, 1, 0, R, 25):STAY = [-31.846]
(S, 1, 0, R, 50):STAY = [-34.808]
(S, 1, 0, R, 75):STAY = [-37.017]
(S, 1, 0, R, 100):STAY = [-37.017]
(S, 1, 1, D, 0):NONE = [0.0]
(S, 1, 1, D, 25):STAY = [16.211]
(S, 1, 1, D, 50):STAY = [-32.537]
(S, 1, 1, D, 75):UP = [-33.716]
(S, 1, 1, D, 100):UP = [-33.716]
(S, 1, 1, R, 0):NONE = [0.0]
(S, 1, 1, R, 25):STAY = [12.777]
(S, 1, 1, R, 50):STAY = [-34.808]
(S, 1, 1, R, 75):STAY = [-37.017]
(S, 1, 1, R, 100):STAY = [-37.017]
(S, 1, 2, D, 0):NONE = [0.0]
(S, 1, 2, D, 25):STAY = [20.029]
(S, 1, 2, D, 50):STAY = [-9.831]
(S, 1, 2, D, 75):UP = [-33.716]
(S, 1, 2, D, 100):UP = [-33.716]
(S, 1, 2, R, 0):NONE = [0.0]
(S, 1, 2, R, 25):STAY = [16.389]
(S, 1, 2, R, 50):STAY = [-13.739]
(S, 1, 2, R, 75):STAY = [-37.009]
(S, 1, 2, R, 100):STAY = [-37.017]
(S, 1, 3, D, 0):NONE = [0.0]
(S, 1, 3, D, 25):STAY = [20.336]
(S, 1, 3, D, 50):STAY = [-5.264]
(S, 1, 3, D, 75):STAY = [-28.103]
(S, 1, 3, D, 100):UP = [-33.716]
(S, 1, 3, R, 0):NONE = [0.0]
(S, 1, 3, R, 25):STAY = [16.675]
(S, 1, 3, R, 50):STAY = [-9.523]
(S, 1, 3, R, 75):STAY = [-30.86]
(S, 1, 3, R, 100):STAY = [-37.017]
(S, 2, 0, D, 0):NONE = [0.0]
(S, 2, 0, D, 25):UP = [-27.92]
(S, 2, 0, D, 50):STAY = [-32.537]
(S, 2, 0, D, 75):UP = [-33.716]
(S, 2, 0, D, 100):UP = [-33.716]
(S, 2, 0, R, 0):NONE = [0.0]
(S, 2, 0, R, 25):STAY = [-31.846]
(S, 2, 0, R, 50):STAY = [-34.808]
(S, 2, 0, R, 75):STAY = [-37.017]
(S, 2, 0, R, 100):STAY = [-37.017]
(S, 2, 1, D, 0):NONE = [0.0]
(S, 2, 1, D, 25):STAY = [16.211]
(S, 2, 1, D, 50):STAY = [-32.537]
(S, 2, 1, D, 75):UP = [-33.716]
(S, 2, 1, D, 100):UP = [-33.716]
(S, 2, 1, R, 0):NONE = [0.0]
(S, 2, 1, R, 25):STAY = [12.777]
(S, 2, 1, R, 50):STAY = [-34.808]
(S, 2, 1, R, 75):STAY = [-37.017]
(S, 2, 1, R, 100):STAY = [-37.017]
(S, 2, 2, D, 0):NONE = [0.0]
(S, 2, 2, D, 25):STAY = [20.029]
(S, 2, 2, D, 50):STAY = [-9.831]
(S, 2, 2, D, 75):UP = [-33.716]
(S, 2, 2, D, 100):UP = [-33.716]
(S, 2, 2, R, 0):NONE = [0.0]
(S, 2, 2, R, 25):STAY = [16.389]
(S, 2, 2, R, 50):STAY = [-13.739]
(S, 2, 2, R, 75):STAY = [-37.009]
(S, 2, 2, R, 100):STAY = [-37.017]
(S, 2, 3, D, 0):NONE = [0.0]
(S, 2, 3, D, 25):STAY = [20.336]
(S, 2, 3, D, 50):STAY = [-5.264]
(S, 2, 3, D, 75):STAY = [-28.103]
(S, 2, 3, D, 100):UP = [-33.716]
(S, 2, 3, R, 0):NONE = [0.0]
(S, 2, 3, R, 25):STAY = [16.675]
(S, 2, 3, R, 50):STAY = [-9.523]
(S, 2, 3, R, 75):STAY = [-30.86]
(S, 2, 3, R, 100):STAY = [-37.017]
(C, 0, 0, D, 0):NONE = [0.0]
(C, 0, 0, D, 25):LEFT = [-15.354]
(C, 0, 0, D, 50):LEFT = [-15.531]
(C, 0, 0, D, 75):LEFT = [-15.741]
(C, 0, 0, D, 100):LEFT = [-15.741]
(C, 0, 0, R, 0):NONE = [0.0]
(C, 0, 0, R, 25):LEFT = [-42.675]
(C, 0, 0, R, 50):LEFT = [-42.88]
(C, 0, 0, R, 75):LEFT = [-42.88]
(C, 0, 0, R, 100):LEFT = [-42.88]
(C, 0, 1, D, 0):NONE = [0.0]
(C, 0, 1, D, 25):RIGHT = [10.083]
(C, 0, 1, D, 50):LEFT = [-15.531]
(C, 0, 1, D, 75):LEFT = [-15.741]
(C, 0, 1, D, 100):LEFT = [-15.741]
(C, 0, 1, R, 0):NONE = [0.0]
(C, 0, 1, R, 25):UP = [-34.234]
(C, 0, 1, R, 50):LEFT = [-42.88]
(C, 0, 1, R, 75):LEFT = [-42.88]
(C, 0, 1, R, 100):LEFT = [-42.88]
(C, 0, 2, D, 0):NONE = [0.0]
(C, 0, 2, D, 25):SHOOT = [15.642]
(C, 0, 2, D, 50):LEFT = [-11.27]
(C, 0, 2, D, 75):LEFT = [-15.741]
(C, 0, 2, D, 100):LEFT = [-15.741]
(C, 0, 2, R, 0):NONE = [0.0]
(C, 0, 2, R, 25):UP = [-32.587]
(C, 0, 2, R, 50):LEFT = [-42.376]
(C, 0, 2, R, 75):LEFT = [-42.88]
(C, 0, 2, R, 100):LEFT = [-42.88]
(C, 0, 3, D, 0):NONE = [0.0]
(C, 0, 3, D, 25):SHOOT = [18.01]
(C, 0, 3, D, 50):LEFT = [-10.375]
(C, 0, 3, D, 75):LEFT = [-14.566]
(C, 0, 3, D, 100):LEFT = [-15.741]
(C, 0, 3, R, 0):NONE = [0.0]
(C, 0, 3, R, 25):UP = [-32.462]
(C, 0, 3, R, 50):LEFT = [-42.283]
(C, 0, 3, R, 75):LEFT = [-42.88]
(C, 0, 3, R, 100):LEFT = [-42.88]
(C, 1, 0, D, 0):NONE = [0.0]
(C, 1, 0, D, 25):UP = [-8.964]
(C, 1, 0, D, 50):LEFT = [-15.531]
(C, 1, 0, D, 75):LEFT = [-15.741]
(C, 1, 0, D, 100):LEFT = [-15.741]
(C, 1, 0, R, 0):NONE = [0.0]
(C, 1, 0, R, 25):UP = [-39.939]
(C, 1, 0, R, 50):LEFT = [-42.88]
(C, 1, 0, R, 75):LEFT = [-42.88]
(C, 1, 0, R, 100):LEFT = [-42.88]
(C, 1, 1, D, 0):NONE = [0.0]
(C, 1, 1, D, 25):RIGHT = [10.254]
(C, 1, 1, D, 50):LEFT = [-15.531]
(C, 1, 1, D, 75):LEFT = [-15.741]
(C, 1, 1, D, 100):LEFT = [-15.741]
(C, 1, 1, R, 0):NONE = [0.0]
(C, 1, 1, R, 25):UP = [-34.222]
(C, 1, 1, R, 50):LEFT = [-42.88]
(C, 1, 1, R, 75):LEFT = [-42.88]
(C, 1, 1, R, 100):LEFT = [-42.88]
(C, 1, 2, D, 0):NONE = [0.0]
(C, 1, 2, D, 25):SHOOT = [15.689]
(C, 1, 2, D, 50):LEFT = [-11.257]
(C, 1, 2, D, 75):LEFT = [-15.741]
(C, 1, 2, D, 100):LEFT = [-15.741]
(C, 1, 2, R, 0):NONE = [0.0]
(C, 1, 2, R, 25):UP = [-32.586]
(C, 1, 2, R, 50):LEFT = [-42.375]
(C, 1, 2, R, 75):LEFT = [-42.88]
(C, 1, 2, R, 100):LEFT = [-42.88]
(C, 1, 3, D, 0):NONE = [0.0]
(C, 1, 3, D, 25):SHOOT = [18.018]
(C, 1, 3, D, 50):LEFT = [-10.374]
(C, 1, 3, D, 75):LEFT = [-14.562]
(C, 1, 3, D, 100):LEFT = [-15.741]
(C, 1, 3, R, 0):NONE = [0.0]
(C, 1, 3, R, 25):UP = [-32.462]
(C, 1, 3, R, 50):LEFT = [-42.283]
(C, 1, 3, R, 75):LEFT = [-42.88]
(C, 1, 3, R, 100):LEFT = [-42.88]
(C, 2, 0, D, 0):NONE = [0.0]
(C, 2, 0, D, 25):UP = [-8.961]
(C, 2, 0, D, 50):LEFT = [-15.531]
(C, 2, 0, D, 75):LEFT = [-15.741]
(C, 2, 0, D, 100):LEFT = [-15.741]
(C, 2, 0, R, 0):NONE = [0.0]
(C, 2, 0, R, 25):UP = [-39.938]
(C, 2, 0, R, 50):LEFT = [-42.88]
(C, 2, 0, R, 75):LEFT = [-42.88]
(C, 2, 0, R, 100):LEFT = [-42.88]
(C, 2, 1, D, 0):NONE = [0.0]
(C, 2, 1, D, 25):RIGHT = [10.254]
(C, 2, 1, D, 50):LEFT = [-15.531]
(C, 2, 1, D, 75):LEFT = [-15.741]
(C, 2, 1, D, 100):LEFT = [-15.741]
(C, 2, 1, R, 0):NONE = [0.0]
(C, 2, 1, R, 25):UP = [-34.222]
(C, 2, 1, R, 50):LEFT = [-42.88]
(C, 2, 1, R, 75):LEFT = [-42.88]
(C, 2, 1, R, 100):LEFT = [-42.88]
(C, 2, 2, D, 0):NONE = [0.0]
(C, 2, 2, D, 25):SHOOT = [15.689]
(C, 2, 2, D, 50):LEFT = [-11.257]
(C, 2, 2, D, 75):LEFT = [-15.741]
(C, 2, 2, D, 100):LEFT = [-15.741]
(C, 2, 2, R, 0):NONE = [0.0]
(C, 2, 2, R, 25):UP = [-32.586]
(C, 2, 2, R, 50):LEFT = [-42.375]
(C, 2, 2, R, 75):LEFT = [-42.88]
(C, 2, 2, R, 100):LEFT = [-42.88]
(C, 2, 3, D, 0):NONE = [0.0]
(C, 2, 3, D, 25):SHOOT = [18.018]
(C, 2, 3, D, 50):LEFT = [-10.374]
(C, 2, 3, D, 75):LEFT = [-14.562]
(C, 2, 3, D, 100):LEFT = [-15.741]
(C, 2, 3, R, 0):NONE = [0.0]
(C, 2, 3, R, 25):UP = [-32.462]
(C, 2, 3, R, 50):LEFT = [-42.283]
(C, 2, 3, R, 75):LEFT = [-42.88]
(C, 2, 3, R, 100):LEFT = [-42.88]
iteration=18
(W, 0, 0, D, 0):NONE = [0.0]
(W, 0, 0, D, 25):STAY = [0.0]
(W, 0, 0, D, 50):STAY = [0.0]
(W, 0, 0, D, 75):STAY = [0.0]
(W, 0, 0, D, 100):STAY = [0.0]
(W, 0, 0, R, 0):NONE = [0.0]
(W, 0, 0, R, 25):STAY = [0.0]
(W, 0, 0, R, 50):STAY = [0.0]
(W, 0, 0, R, 75):STAY = [0.0]
(W, 0, 0, R, 100):STAY = [0.0]
(W, 0, 1, D, 0):NONE = [0.0]
(W, 0, 1, D, 25):SHOOT = [2.5]
(W, 0, 1, D, 50):STAY = [0.0]
(W, 0, 1, D, 75):STAY = [0.0]
(W, 0, 1, D, 100):STAY = [0.0]
(W, 0, 1, R, 0):NONE = [0.0]
(W, 0, 1, R, 25):SHOOT = [2.5]
(W, 0, 1, R, 50):STAY = [0.0]
(W, 0, 1, R, 75):STAY = [0.0]
(W, 0, 1, R, 100):STAY = [0.0]
(W, 0, 2, D, 0):NONE = [0.0]
(W, 0, 2, D, 25):SHOOT = [4.373]
(W, 0, 2, D, 50):STAY = [0.0]
(W, 0, 2, D, 75):STAY = [0.0]
(W, 0, 2, D, 100):STAY = [0.0]
(W, 0, 2, R, 0):NONE = [0.0]
(W, 0, 2, R, 25):SHOOT = [4.373]
(W, 0, 2, R, 50):STAY = [0.0]
(W, 0, 2, R, 75):STAY = [0.0]
(W, 0, 2, R, 100):STAY = [0.0]
(W, 0, 3, D, 0):NONE = [0.0]
(W, 0, 3, D, 25):SHOOT = [5.777]
(W, 0, 3, D, 50):STAY = [0.0]
(W, 0, 3, D, 75):STAY = [0.0]
(W, 0, 3, D, 100):STAY = [0.0]
(W, 0, 3, R, 0):NONE = [0.0]
(W, 0, 3, R, 25):SHOOT = [5.777]
(W, 0, 3, R, 50):STAY = [0.0]
(W, 0, 3, R, 75):STAY = [0.0]
(W, 0, 3, R, 100):STAY = [0.0]
(W, 1, 0, D, 0):NONE = [0.0]
(W, 1, 0, D, 25):STAY = [0.0]
(W, 1, 0, D, 50):STAY = [0.0]
(W, 1, 0, D, 75):STAY = [0.0]
(W, 1, 0, D, 100):STAY = [0.0]
(W, 1, 0, R, 0):NONE = [0.0]
(W, 1, 0, R, 25):STAY = [0.0]
(W, 1, 0, R, 50):STAY = [0.0]
(W, 1, 0, R, 75):STAY = [0.0]
(W, 1, 0, R, 100):STAY = [0.0]
(W, 1, 1, D, 0):NONE = [0.0]
(W, 1, 1, D, 25):SHOOT = [2.5]
(W, 1, 1, D, 50):STAY = [0.0]
(W, 1, 1, D, 75):STAY = [0.0]
(W, 1, 1, D, 100):STAY = [0.0]
(W, 1, 1, R, 0):NONE = [0.0]
(W, 1, 1, R, 25):SHOOT = [2.5]
(W, 1, 1, R, 50):STAY = [0.0]
(W, 1, 1, R, 75):STAY = [0.0]
(W, 1, 1, R, 100):STAY = [0.0]
(W, 1, 2, D, 0):NONE = [0.0]
(W, 1, 2, D, 25):SHOOT = [4.373]
(W, 1, 2, D, 50):STAY = [0.0]
(W, 1, 2, D, 75):STAY = [0.0]
(W, 1, 2, D, 100):STAY = [0.0]
(W, 1, 2, R, 0):NONE = [0.0]
(W, 1, 2, R, 25):SHOOT = [4.373]
(W, 1, 2, R, 50):STAY = [0.0]
(W, 1, 2, R, 75):STAY = [0.0]
(W, 1, 2, R, 100):STAY = [0.0]
(W, 1, 3, D, 0):NONE = [0.0]
(W, 1, 3, D, 25):SHOOT = [5.777]
(W, 1, 3, D, 50):STAY = [0.0]
(W, 1, 3, D, 75):STAY = [0.0]
(W, 1, 3, D, 100):STAY = [0.0]
(W, 1, 3, R, 0):NONE = [0.0]
(W, 1, 3, R, 25):SHOOT = [5.777]
(W, 1, 3, R, 50):STAY = [0.0]
(W, 1, 3, R, 75):STAY = [0.0]
(W, 1, 3, R, 100):STAY = [0.0]
(W, 2, 0, D, 0):NONE = [0.0]
(W, 2, 0, D, 25):STAY = [0.0]
(W, 2, 0, D, 50):STAY = [0.0]
(W, 2, 0, D, 75):STAY = [0.0]
(W, 2, 0, D, 100):STAY = [0.0]
(W, 2, 0, R, 0):NONE = [0.0]
(W, 2, 0, R, 25):STAY = [0.0]
(W, 2, 0, R, 50):STAY = [0.0]
(W, 2, 0, R, 75):STAY = [0.0]
(W, 2, 0, R, 100):STAY = [0.0]
(W, 2, 1, D, 0):NONE = [0.0]
(W, 2, 1, D, 25):SHOOT = [2.5]
(W, 2, 1, D, 50):STAY = [0.0]
(W, 2, 1, D, 75):STAY = [0.0]
(W, 2, 1, D, 100):STAY = [0.0]
(W, 2, 1, R, 0):NONE = [0.0]
(W, 2, 1, R, 25):SHOOT = [2.5]
(W, 2, 1, R, 50):STAY = [0.0]
(W, 2, 1, R, 75):STAY = [0.0]
(W, 2, 1, R, 100):STAY = [0.0]
(W, 2, 2, D, 0):NONE = [0.0]
(W, 2, 2, D, 25):SHOOT = [4.373]
(W, 2, 2, D, 50):STAY = [0.0]
(W, 2, 2, D, 75):STAY = [0.0]
(W, 2, 2, D, 100):STAY = [0.0]
(W, 2, 2, R, 0):NONE = [0.0]
(W, 2, 2, R, 25):SHOOT = [4.373]
(W, 2, 2, R, 50):STAY = [0.0]
(W, 2, 2, R, 75):STAY = [0.0]
(W, 2, 2, R, 100):STAY = [0.0]
(W, 2, 3, D, 0):NONE = [0.0]
(W, 2, 3, D, 25):SHOOT = [5.777]
(W, 2, 3, D, 50):STAY = [0.0]
(W, 2, 3, D, 75):STAY = [0.0]
(W, 2, 3, D, 100):STAY = [0.0]
(W, 2, 3, R, 0):NONE = [0.0]
(W, 2, 3, R, 25):SHOOT = [5.777]
(W, 2, 3, R, 50):STAY = [0.0]
(W, 2, 3, R, 75):STAY = [0.0]
(W, 2, 3, R, 100):STAY = [0.0]
(N, 0, 0, D, 0):NONE = [0.0]
(N, 0, 0, D, 25):STAY = [-31.784]
(N, 0, 0, D, 50):DOWN = [-33.377]
(N, 0, 0, D, 75):DOWN = [-33.717]
(N, 0, 0, D, 100):DOWN = [-33.717]
(N, 0, 0, R, 0):NONE = [0.0]
(N, 0, 0, R, 25):STAY = [-34.043]
(N, 0, 0, R, 50):STAY = [-35.821]
(N, 0, 0, R, 75):STAY = [-37.383]
(N, 0, 0, R, 100):STAY = [-37.383]
(N, 0, 1, D, 0):NONE = [0.0]
(N, 0, 1, D, 25):STAY = [16.15]
(N, 0, 1, D, 50):DOWN = [-33.377]
(N, 0, 1, D, 75):DOWN = [-33.717]
(N, 0, 1, D, 100):DOWN = [-33.717]
(N, 0, 1, R, 0):NONE = [0.0]
(N, 0, 1, R, 25):STAY = [12.72]
(N, 0, 1, R, 50):STAY = [-35.821]
(N, 0, 1, R, 75):STAY = [-37.383]
(N, 0, 1, R, 100):STAY = [-37.383]
(N, 0, 2, D, 0):NONE = [0.0]
